Latitude,Longitude,1_year average
42.75,21.75,1279.97525726563
42.75,22.5,1152.40078284376
42.75,23.25,1124.57114996876
42.75,24,1279.14530037501
42.75,24.75,1478.52229907813
42.75,25.5,1622.62296642188
42.75,26.25,1688.13305543751
42.75,27,1767.76831246876
42.75,27.75,1833.06066973438
42.75,28.5,1985.03022760938
42.75,29.25,2030.58828842188
42.75,30,2048.79396292188
42.75,30.75,2057.03718512501
42.75,31.5,2063.96097318751
42.75,32.25,2035.70258793751
42.75,33,1978.61695904688
42.75,33.75,1939.63825631251
42.75,34.5,1943.85450210938
42.75,35.25,1989.07882960938
42.75,36,2040.41018517188
42.75,36.75,2098.55917220313
42.75,37.5,2167.44533037501
42.75,38.25,2242.52198703126
42.75,39,2280.37398642188
42.75,39.75,2213.41500870313
42.75,40.5,1964.57764090626
42.75,41.25,1821.71349734376
42.75,42,748.13846245313
42.75,42.75,518.41548720313
42.75,43.5,364.29681057813
42.75,44.25,416.836814187505
42.75,45,490.85675117188
42.75,45.75,540.702117312505
42.75,46.5,696.218990906255
42.75,47.25,993.972044500005
42.75,48,1937.16006639063
42.75,48.75,2119.26470962501
42.75,49.5,2231.81112360938
42.75,50.25,2218.72435053126
42.75,51,2221.87767512501
42,-11.25,1735.90844926563
42,-10.5,1726.59644779688
42,-9.75,1678.31324490626
42,-9,1528.19029543751
42,-8.25,1366.21588503126
42,-7.5,1250.66218598438
42,-6.75,1233.54237662501
42,-6,1329.69344289063
42,-5.25,1435.05343465626
42,-4.5,1374.54444912501
42,-3.75,1155.35713809376
42,-3,1094.34702162501
42,-2.25,1264.98832187501
42,-1.5,1561.87702454688
42,-0.75,1767.10002606251
42,0,1616.67565204688
42,0.75,1389.57960137501
42,1.5,1393.13321296876
42,2.25,1719.54387214063
42,3,2039.74783639063
42,3.75,2230.82179198438
42,4.5,2272.82190993751
42,5.25,2298.14870878126
42,6,2331.87002278126
42,6.75,2397.13251985938
42,7.5,2407.21944232813
42,8.25,2322.76961101563
42,9,2253.92725507813
42,9.75,2416.31327295313
42,10.5,2491.68501067188
42,11.25,2486.09223954688
42,12,2228.20875496876
42,12.75,2071.48845065625
42,13.5,1773.59606993751
42,14.25,1913.42093548438
42,15,2321.54967853126
42,15.75,2501.00723707813
42,16.5,2551.12149748438
42,17.25,2609.43106992188
42,18,2551.52244540626
42,18.75,2395.09289290626
42,19.5,1565.84786564063
42,20.25,1299.21914840626
42,21,1186.02646606251
42,21.75,1340.36522100001
42,22.5,1314.83378690626
42,23.25,1105.26660676563
42,24,1120.91569767188
42,24.75,1338.45028525001
42,25.5,1617.56459768751
42,26.25,1817.90465665626
42,27,1916.08120650001
42,27.75,2018.52749084376
42,28.5,2062.67006742188
42,29.25,2120.82311696876
42,30,2147.79302809376
42,30.75,2128.67706859376
42,31.5,2058.82721209375
42,32.25,1980.46194235938
42,33,1504.49493018751
42,33.75,1391.72715264063
42,34.5,1494.92464395313
42,35.25,1897.41200445313
42,36,1918.13742104688
42,36.75,2048.81485706251
42,37.5,2146.80956943751
42,38.25,2215.33156554688
42,39,2272.54663250001
42,39.75,2317.01485420313
42,40.5,2293.12697129688
42,41.25,1933.99361165626
42,42,1258.41899559376
42,42.75,908.091994484381
42,43.5,579.46562692188
42,44.25,552.72397189063
42,45,805.670312843755
42,45.75,851.471164468755
42,46.5,604.87281329688
42,47.25,635.33013617188
42,48,1026.82437673438
42,48.75,2012.02566143751
42,49.5,2201.60976279688
42,50.25,2236.57441123438
42,51,2253.78947829688
41.25,-11.25,1801.95073187501
41.25,-10.5,1799.29904610938
41.25,-9.75,1759.31821473438
41.25,-9,1626.27041846876
41.25,-8.25,1499.45277962501
41.25,-7.5,1499.83187890626
41.25,-6.75,1547.71353790626
41.25,-6,1611.55329712501
41.25,-5.25,1635.71776864063
41.25,-4.5,1584.44075296876
41.25,-3.75,1407.73772395313
41.25,-3,1295.17664359376
41.25,-2.25,1345.60926865626
41.25,-1.5,1547.02737073438
41.25,-0.75,1824.03026092188
41.25,0,2120.46417679688
41.25,0.75,2177.14263850001
41.25,1.5,2073.34409851563
41.25,2.25,2370.66336571876
41.25,3,2417.84835079688
41.25,3.75,2402.55631721876
41.25,4.5,2379.94226987501
41.25,5.25,2375.89655259376
41.25,6,2405.59752048438
41.25,6.75,2449.04139681251
41.25,7.5,2449.64160156251
41.25,8.25,2367.58566884376
41.25,9,2256.58585475001
41.25,9.75,2420.73059656251
41.25,10.5,2566.26733454688
41.25,11.25,2592.31514557813
41.25,12,2577.12575131251
41.25,12.75,2506.35429426563
41.25,13.5,2324.37546496876
41.25,14.25,2138.92233750001
41.25,15,2052.78292087501
41.25,15.75,2109.15284601563
41.25,16.5,2460.05016468751
41.25,17.25,2619.75967078126
41.25,18,2649.36602859376
41.25,18.75,2616.53326556251
41.25,19.5,2184.06439865626
41.25,20.25,1505.88223807813
41.25,21,1252.44918990626
41.25,21.75,1486.92010042188
41.25,22.5,1791.34414570313
41.25,23.25,1816.81688009376
41.25,24,1744.54375935938
41.25,24.75,1850.22533400001
41.25,25.5,2041.60050939063
41.25,26.25,2136.03555473438
41.25,27,2156.08502576563
41.25,27.75,2183.42320846876
41.25,28.5,2129.62715040626
41.25,29.25,2132.57031892188
41.25,30,2165.92469071876
41.25,30.75,2077.57430545313
41.25,31.5,1638.39634040626
41.25,32.25,1347.72912865626
41.25,33,1085.02143848438
41.25,33.75,1022.40250243751
41.25,34.5,1220.97080689063
41.25,35.25,1463.73734514063
41.25,36,1606.82586914063
41.25,36.75,1735.32993717188
41.25,37.5,1889.80231728126
41.25,38.25,1701.45863920313
41.25,39,1691.40170903126
41.25,39.75,1635.11835675001
41.25,40.5,1712.88301228126
41.25,41.25,1051.53690014063
41.25,42,685.627722812505
41.25,42.75,377.94260023438
41.25,43.5,347.775797812505
41.25,44.25,647.23003773438
41.25,45,1137.97297432813
41.25,45.75,1509.90428185938
41.25,46.5,1505.21784425
41.25,47.25,1215.83871807813
41.25,48,1085.25185537501
41.25,48.75,1558.73526578126
41.25,49.5,2121.65385803126
41.25,50.25,2246.29692731251
41.25,51,2321.98959151563
40.5,-11.25,1866.84988360938
40.5,-10.5,1851.86755050001
40.5,-9.75,1799.79708034376
40.5,-9,1741.41097021876
40.5,-8.25,1734.15005676563
40.5,-7.5,1747.12623345313
40.5,-6.75,1784.78230835938
40.5,-6,1735.07572242188
40.5,-5.25,1721.02471004688
40.5,-4.5,1853.63622243751
40.5,-3.75,1953.52435718751
40.5,-3,1836.93543870313
40.5,-2.25,1544.38746203126
40.5,-1.5,1361.52524035938
40.5,-0.75,1570.74582768751
40.5,0,2056.76238826563
40.5,0.75,2378.00921120313
40.5,1.5,2515.6389120625
40.5,2.25,2550.53529962501
40.5,3,2546.32832018751
40.5,3.75,2535.54829096876
40.5,4.5,2516.40301882813
40.5,5.25,2502.32135495313
40.5,6,2518.13061260938
40.5,6.75,2526.76966985938
40.5,7.5,2517.00262748438
40.5,8.25,2321.21194281251
40.5,9,2250.92984909376
40.5,9.75,2330.76074367188
40.5,10.5,2609.17785959376
40.5,11.25,2697.28715282813
40.5,12,2702.78519009376
40.5,12.75,2696.80616092188
40.5,13.5,2662.32891156251
40.5,14.25,2535.40743143751
40.5,15,2093.61551754688
40.5,15.75,1997.13405860938
40.5,16.5,2279.39007270313
40.5,17.25,2549.15238764063
40.5,18,2640.71035315626
40.5,18.75,2556.39979650001
40.5,19.5,2109.32099334376
40.5,20.25,1656.36648004688
40.5,21,1300.70153284376
40.5,21.75,1595.84028987501
40.5,22.5,2160.68883332813
40.5,23.25,2465.38239501563
40.5,24,2517.73331431251
40.5,24.75,2509.29778176563
40.5,25.5,2307.60227090626
40.5,26.25,2394.02979293751
40.5,27,2346.66078748438
40.5,27.75,2271.12262009376
40.5,28.5,2188.50415307813
40.5,29.25,1944.81070801563
40.5,30,1814.86385010938
40.5,30.75,1658.03763081251
40.5,31.5,1354.54802840626
40.5,32.25,1151.94653631251
40.5,33,1147.45795351563
40.5,33.75,1267.98165146876
40.5,34.5,1377.40986409376
40.5,35.25,1386.07367946876
40.5,36,1330.57132309376
40.5,36.75,1207.27601812501
40.5,37.5,1029.59916151563
40.5,38.25,730.835400187505
40.5,39,599.729102468755
40.5,39.75,504.203060593755
40.5,40.5,449.19856735938
40.5,41.25,385.279423187505
40.5,42,298.945557125005
40.5,42.75,286.255407812505
40.5,43.5,409.271911562505
40.5,44.25,604.348568312505
40.5,45,648.276384843755
40.5,45.75,827.854578125005
40.5,46.5,1516.75808592188
40.5,47.25,2029.54880042188
40.5,48,2154.19680654688
40.5,48.75,2252.41821050001
40.5,49.5,2365.41918739063
40.5,50.25,2399.61079673438
40.5,51,2447.65762617188
39.75,-11.25,1919.10508778126
39.75,-10.5,1887.59724206251
39.75,-9.75,1836.45034606251
39.75,-9,1920.45369151563
39.75,-8.25,2009.50559667188
39.75,-7.5,2119.33579425001
39.75,-6.75,2211.56666625001
39.75,-6,2240.89138104688
39.75,-5.25,2210.95010970313
39.75,-4.5,2257.41353514063
39.75,-3.75,2342.59123810938
39.75,-3,2275.76616235938
39.75,-2.25,2015.40643515626
39.75,-1.5,1809.67759331251
39.75,-0.75,1871.69181909376
39.75,0,2282.04822698438
39.75,0.75,2595.15963879688
39.75,1.5,2656.01991225001
39.75,2.25,2644.12375129688
39.75,3,2622.19782876563
39.75,3.75,2607.79515920313
39.75,4.5,2611.57911779688
39.75,5.25,2613.33085453126
39.75,6,2625.82072915626
39.75,6.75,2630.28668995313
39.75,7.5,2627.13766629688
39.75,8.25,2423.61918892188
39.75,9,2444.04932659376
39.75,9.75,2573.68928643751
39.75,10.5,2699.11899795313
39.75,11.25,2777.14071039063
39.75,12,2789.14984248438
39.75,12.75,2804.12034151563
39.75,13.5,2794.34800545313
39.75,14.25,2739.85245462501
39.75,15,2558.23771976563
39.75,15.75,2294.10002964063
39.75,16.5,2321.06494051563
39.75,17.25,2599.15937085938
39.75,18,2692.13281789063
39.75,18.75,2681.60650765626
39.75,19.5,2481.71360895313
39.75,20.25,1822.45258468751
39.75,21,1646.10270557813
39.75,21.75,1745.34765715626
39.75,22.5,2281.58615665626
39.75,23.25,2570.56239034376
39.75,24,2644.99163178126
39.75,24.75,2621.49799534376
39.75,25.5,2543.40242051563
39.75,26.25,2515.88030042188
39.75,27,2428.85815529688
39.75,27.75,2196.81887214063
39.75,28.5,1939.74246840626
39.75,29.25,1663.63976421876
39.75,30,1427.86237098438
39.75,30.75,1498.12714468751
39.75,31.5,1555.51393112501
39.75,32.25,1585.28286407813
39.75,33,1643.15756471876
39.75,33.75,1662.01445884376
39.75,34.5,1565.61832993751
39.75,35.25,1375.69521612501
39.75,36,1171.40372767188
39.75,36.75,971.062683062507
39.75,37.5,855.19682157813
39.75,38.25,839.85283154688
39.75,39,803.191783406254
39.75,39.75,709.218024500005
39.75,40.5,576.586746093755
39.75,41.25,523.34464045313
39.75,42,559.232593531255
39.75,42.75,593.749547843755
39.75,43.5,638.59794301563
39.75,44.25,858.594950718755
39.75,45,965.429099000006
39.75,45.75,662.365347062505
39.75,46.5,1144.47044226563
39.75,47.25,2039.80243334376
39.75,48,2615.08700179688
39.75,48.75,2794.09043871876
39.75,49.5,2674.87116725001
39.75,50.25,2617.27345417188
39.75,51,2594.36941456251
39,-11.25,1972.95597846876
39,-10.5,1949.96617054688
39,-9.75,1941.75659107813
39,-9,2143.36542326563
39,-8.25,2308.55562214063
39,-7.5,2362.40860392188
39,-6.75,2412.64237509376
39,-6,2485.53343868751
39,-5.25,2501.08505479688
39,-4.5,2492.48079434376
39,-3.75,2438.81619581251
39,-3,2275.11436107813
39,-2.25,2069.26060140626
39,-1.5,2037.14951559376
39,-0.75,2219.42774812501
39,0,2450.52020201563
39,0.75,2668.94999750001
39,1.5,2712.33995375001
39,2.25,2723.31005935938
39,3,2724.02299231251
39,3.75,2725.75512164063
39,4.5,2726.77154248438
39,5.25,2724.01759887501
39,6,2721.72747156251
39,6.75,2710.24307173438
39,7.5,2701.60745175001
39,8.25,2637.55234985938
39,9,2611.08632735938
39,9.75,2690.47707579688
39,10.5,2766.58363768751
39,11.25,2797.55455903126
39,12,2810.70013431251
39,12.75,2828.50453592188
39,13.5,2830.24989314063
39,14.25,2802.49052346876
39,15,2698.98345110938
39,15.75,2459.74898167188
39,16.5,2467.67388020313
39,17.25,2661.45976209376
39,18,2752.88346451563
39,18.75,2788.52779146876
39,19.5,2717.56959645313
39,20.25,2531.17513075001
39,21,2260.45812640626
39,21.75,1919.43923131251
39,22.5,2041.60288165626
39,23.25,2422.61317560938
39,24,2633.10672709376
39,24.75,2628.97052784376
39,25.5,2611.92370160938
39,26.25,2573.17728742188
39,27,2533.58339121876
39,27.75,2419.69180837501
39,28.5,2080.68435478126
39,29.25,1731.53647301563
39,30,1421.53919453126
39,30.75,1477.11662542188
39,31.5,1689.78254006251
39,32.25,1861.84051190626
39,33,1917.57951271876
39,33.75,1833.02490717188
39,34.5,1629.83754209376
39,35.25,1353.43415370313
39,36,1068.1785166875
39,36.75,904.41305995313
39,37.5,1082.88632273438
39,38.25,1476.70352989063
39,39,1716.54778501563
39,39.75,1760.69902601563
39,40.5,1613.06199676563
39,41.25,1429.65021560938
39,42,1263.22989095313
39,42.75,1097.73483542188
39,43.5,737.762240000005
39,44.25,843.161404953131
39,45,1345.68643965626
39,45.75,1290.65817335938
39,46.5,1287.36932334376
39,47.25,1607.51977410938
39,48,1907.21856345313
39,48.75,2140.86309942188
39,49.5,2627.41251479688
39,50.25,2757.23267985938
39,51,2743.78170546876
35.500,0.000,2679.569362125
35.500,0.750,2675.24358279688
35.500,-0.750,2617.55881270313
35.500,1.500,2576.83855315625
35.500,-1.500,2580.48327643751
35.500,10.500,3024.67827514063
35.500,-10.500,2283.96125090625
35.500,11.250,3039.88243309376
35.500,-11.250,2269.51494239063
35.500,12.000,2996.00810926563
35.500,12.750,2969.11491423438
35.500,13.500,2972.78625503126
35.500,14.250,2991.14571353125
35.500,15.000,2997.85670101563
35.500,15.750,3018.165565
35.500,16.500,3024.610881625
35.500,17.250,3023.12395373438
35.500,18.000,3018.26738757813
35.500,18.750,3005.09975409376
35.500,19.500,2985.89706035938
35.500,2.250,2665.76777090625
35.500,-2.250,2652.60094032813
35.500,20.250,2965.73573303126
35.500,21.000,2939.78618582813
35.500,21.750,2922.14629029688
35.500,22.500,2915.57945220313
35.500,23.250,2839.38551670313
35.500,24.000,2731.81914410938
35.500,24.750,2707.91074015626
35.500,25.500,2777.31404828126
35.500,26.250,2883.68117367188
35.500,27.000,2970.97208348438
35.500,27.750,3043.05336928125
35.500,28.500,3109.50359625001
35.500,29.250,3156.38832351563
35.500,3.000,2734.6764946875
35.500,-3.000,2616.29941498438
35.500,3.750,2876.4764425625
35.500,-3.750,2482.77934342188
35.500,30.000,3204.14456329688
35.500,30.750,3278.22060337501
35.500,31.500,3269.78892168751
35.500,32.250,3187.02247110938
35.500,33.000,3232.93641257813
35.500,33.750,3359.70733628126
35.500,34.500,3470.95180875001
35.500,35.250,3320.63812292188
35.500,36.000,3075.51728776563
35.500,36.750,3151.62402334375
35.500,37.500,3320.5407790625
35.500,38.250,3490.59214207813
35.500,39.000,3682.82037459376
35.500,39.750,3907.02743473438
35.500,4.500,3065.38451242188
35.500,-4.500,2364.83809348438
35.500,40.500,4102.76884910938
35.500,41.250,4205.59987050001
35.500,42.000,4320.85707089063
35.500,42.750,4466.02651245313
35.500,43.500,4481.41638889063
35.500,44.250,4167.73326204688
35.500,45.000,3597.09613392188
35.500,45.750,2974.95305448438
35.500,46.500,2238.63352360938
35.500,47.250,1946.28617842188
35.500,48.000,2049.20756135938
35.500,48.750,2075.46481946875
35.500,49.500,2268.43085173438
35.500,5.250,2893.80830354688
35.500,-5.250,2385.78088400001
35.500,50.250,2775.37701504688
35.500,51.000,3004.53059870313
35.500,6.000,2498.44281323438
35.500,-6.000,2481.70621064063
35.500,6.750,2266.3273538125
35.500,-6.750,2520.51687245313
35.500,7.500,2244.08904675
35.500,-7.500,2520.68955300001
35.500,8.250,2303.41384995313
35.500,-8.250,2459.33290978125
35.500,9.000,2476.01874209376
35.500,-9.000,2378.23263065626
35.500,9.750,2719.76776979688
35.500,-9.750,2307.70301812501
36.250,0.000,2767.78224934376
36.250,0.750,2898.42691728126
36.250,-0.750,2721.74234340626
36.250,1.500,2686.50808926563
36.250,-1.500,2741.84383729688
36.250,10.500,2880.35354998438
36.250,-10.500,2210.75840739063
36.250,11.250,2898.14208695313
36.250,-11.250,2208.0822980625
36.250,12.000,2892.01240914063
36.250,12.750,2874.27799178125
36.250,13.500,2898.25096073438
36.250,14.250,2901.46940137501
36.250,15.000,2888.92299053126
36.250,15.750,2945.04983464063
36.250,16.500,2986.83849326563
36.250,17.250,2997.20141720313
36.250,18.000,2985.71670168751
36.250,18.750,2969.88526948438
36.250,19.500,2953.03923317188
36.250,2.250,2512.85274789063
36.250,-2.250,2728.73409270313
36.250,20.250,2932.63144353126
36.250,21.000,2875.61315500001
36.250,21.750,2859.94215037501
36.250,22.500,2861.97496803125
36.250,23.250,2859.74378785938
36.250,24.000,2812.11773353125
36.250,24.750,2813.51943835938
36.250,25.500,2841.87044042188
36.250,26.250,2891.73992353126
36.250,27.000,2967.94132546876
36.250,27.750,3043.48724360938
36.250,28.500,3092.84880579688
36.250,29.250,2880.62474560938
36.250,3.000,2491.41240115625
36.250,-3.000,2645.49255004688
36.250,3.750,2517.72869639063
36.250,-3.750,2557.98584389063
36.250,30.000,2799.70656023438
36.250,30.750,3114.31827340625
36.250,31.500,3049.17109459376
36.250,32.250,2727.64052896876
36.250,33.000,2731.70562071876
36.250,33.750,2920.93677525001
36.250,34.500,3182.38166310938
36.250,35.250,3252.30186721876
36.250,36.000,3047.03390521875
36.250,36.750,2976.25667337501
36.250,37.500,3219.73529887501
36.250,38.250,3555.54687354688
36.250,39.000,3705.6387390625
36.250,39.750,3805.120547
36.250,4.500,2473.58518579688
36.250,-4.500,2505.34722132813
36.250,40.500,3890.77287507813
36.250,41.250,3949.85772826563
36.250,42.000,4060.18583221876
36.250,42.750,4056.4903761875
36.250,43.500,3928.46454460938
36.250,44.250,3447.10624485938
36.250,45.000,2811.34881378125
36.250,45.750,2281.50929401563
36.250,46.500,1943.07364621875
36.250,47.250,1813.18739039063
36.250,48.000,1785.50379615625
36.250,48.750,1813.377258125
36.250,49.500,1927.80599070313
36.250,5.250,2333.77577335938
36.250,-5.250,2521.43415857813
36.250,50.250,1962.9557921875
36.250,51.000,1904.0631643125
36.250,6.000,2256.1502585625
36.250,-6.000,2665.00390553126
36.250,6.750,2294.09969109375
36.250,-6.750,2577.544987375
36.250,7.500,2416.64460614063
36.250,-7.500,2485.41575545313
36.250,8.250,2457.72893304688
36.250,-8.250,2381.15229331251
36.250,9.000,2571.50479560938
36.250,-9.000,2275.43431809375
36.250,9.750,2736.40854710938
36.250,-9.750,2227.83181385938
37.000,0.000,2751.3297124375
37.000,0.750,2774.90005065626
37.000,-0.750,2721.03409573438
37.000,1.500,2722.88451385938
37.000,-1.500,2692.60561123438
37.000,10.500,2849.98020673438
37.000,-10.500,2122.96898917188
37.000,11.250,2815.50434796875
37.000,-11.250,2131.46749017188
37.000,12.000,2790.42532021876
37.000,12.750,2764.40414479688
37.000,13.500,2664.45813018751
37.000,14.250,2610.82673117188
37.000,15.000,2709.69968640626
37.000,15.750,2878.33017414063
37.000,16.500,2944.54402548438
37.000,17.250,2966.60998098438
37.000,18.000,2947.63036342188
37.000,18.750,2932.40438407813
37.000,19.500,2914.20785079688
37.000,2.250,2708.68759154688
37.000,-2.250,2649.52077235938
37.000,20.250,2869.63165270313
37.000,21.000,2807.72503139063
37.000,21.750,2631.07683832813
37.000,22.500,2579.70070410938
37.000,23.250,2718.76675851563
37.000,24.000,2830.42839276563
37.000,24.750,2810.79180031251
37.000,25.500,2804.34287107813
37.000,26.250,2850.40437814063
37.000,27.000,2941.80070018751
37.000,27.750,2991.23176762501
37.000,28.500,2810.14955278126
37.000,29.250,2366.10900078125
37.000,3.000,2652.21596407813
37.000,-3.000,2535.44469220313
37.000,3.750,2619.42537657813
37.000,-3.750,2575.81296646875
37.000,30.000,2132.94994253125
37.000,30.750,2570.66722820313
37.000,31.500,2425.19185784375
37.000,32.250,2079.13846328126
37.000,33.000,1991.314831875
37.000,33.750,2069.90630379688
37.000,34.500,2455.60724853125
37.000,35.250,2924.79977159376
37.000,36.000,2977.72809895313
37.000,36.750,2633.54996639063
37.000,37.500,2754.8488505625
37.000,38.250,3277.59259826563
37.000,39.000,3475.91166262501
37.000,39.750,3421.19803250001
37.000,4.500,2565.9541471875
37.000,-4.500,2556.71892417188
37.000,40.500,3444.20098629688
37.000,41.250,3444.80994279688
37.000,42.000,3271.48434907813
37.000,42.750,3154.74642365626
37.000,43.500,2757.90469453125
37.000,44.250,2340.98410295313
37.000,45.000,2106.5875028125
37.000,45.750,2055.1855204375
37.000,46.500,1818.43264723438
37.000,47.250,1601.9396420625
37.000,48.000,1545.54085692188
37.000,48.750,1771.4306899375
37.000,49.500,1985.56948909375
37.000,5.250,2556.50349292188
37.000,-5.250,2606.34694953126
37.000,50.250,2213.38807157813
37.000,51.000,2273.34550757813
37.000,6.000,2611.95036396876
37.000,-6.000,2693.01348684376
37.000,6.750,2683.98583034375
37.000,-6.750,2612.49486225
37.000,7.500,2734.63409539063
37.000,-7.500,2494.06070223438
37.000,8.250,2773.61972814063
37.000,-8.250,2323.73370687501
37.000,9.000,2765.32172085938
37.000,-9.000,2151.46795639063
37.000,9.750,2866.44094509376
37.000,-9.750,2111.30250228126
37.750,0.000,2724.6867133125
37.750,0.750,2754.05707939063
37.750,-0.750,2706.48218735938
37.750,1.500,2775.48471351563
37.750,-1.500,2554.53221196876
37.750,10.500,2776.35904365626
37.750,-10.500,2047.91157901563
37.750,11.250,2785.17097353125
37.750,-11.250,2070.18585667188
37.750,12.000,2751.34984185938
37.750,12.750,2682.00415809376
37.750,13.500,2529.06162067188
37.750,14.250,2419.07950168751
37.750,15.000,2541.24148951563
37.750,15.750,2712.45230065626
37.750,16.500,2826.63105046876
37.750,17.250,2854.25845309375
37.750,18.000,2902.82721332813
37.750,18.750,2888.53754015625
37.750,19.500,2871.22552087501
37.750,2.250,2806.28136865626
37.750,-2.250,2215.73424704688
37.750,20.250,2820.15792239063
37.750,21.000,2662.08854015625
37.750,21.750,2449.38845718751
37.750,22.500,2302.08105914063
37.750,23.250,2538.28590510938
37.750,24.000,2700.85768240625
37.750,24.750,2725.76746709375
37.750,25.500,2725.41420773438
37.750,26.250,2757.87431037501
37.750,27.000,2856.63323103126
37.750,27.750,2809.23301915625
37.750,28.500,2473.48960996875
37.750,29.250,2123.44873592188
37.750,3.000,2808.69442393751
37.750,-3.000,2257.29273328125
37.750,3.750,2811.60631084376
37.750,-3.750,2474.0431203125
37.750,30.000,1842.57994710938
37.750,30.750,1903.10033326563
37.750,31.500,1783.08719457813
37.750,32.250,1719.36558534375
37.750,33.000,1948.34287073438
37.750,33.750,1914.77873657813
37.750,34.500,1679.0420094375
37.750,35.250,1960.66367284375
37.750,36.000,2142.85238992188
37.750,36.750,2067.21942114063
37.750,37.500,2222.93213421875
37.750,38.250,2632.73566470313
37.750,39.000,2814.57743940625
37.750,39.750,2905.72077354688
37.750,4.500,2816.09335746876
37.750,-4.500,2660.2307904375
37.750,40.500,2964.51997407813
37.750,41.250,2833.0465086875
37.750,42.000,2552.91471257813
37.750,42.750,2016.43929357813
37.750,43.500,1470.67979060938
37.750,44.250,1350.88633309375
37.750,45.000,1742.84879260938
37.750,45.750,1955.44315273438
37.750,46.500,1671.27516871875
37.750,47.250,1405.24376940625
37.750,48.000,1441.555232
37.750,48.750,1798.76393615625
37.750,49.500,2398.18067500001
37.750,5.250,2816.30638403126
37.750,-5.250,2724.07922728126
37.750,50.250,2716.40646785938
37.750,51.000,2819.42755435938
37.750,6.000,2819.5961038125
37.750,-6.000,2688.61382026563
37.750,6.750,2832.54585328125
37.750,-6.750,2683.76783167188
37.750,7.500,2838.82634351563
37.750,-7.500,2557.50486682813
37.750,8.250,2816.72430306251
37.750,-8.250,2343.41749014063
37.750,9.000,2781.64182707813
37.750,-9.000,2105.29768967188
37.750,9.750,2783.64901360938
37.750,-9.750,2020.31436170313
38.500,0.000,2587.99243698438
38.500,0.750,2733.60674221876
38.500,-0.750,2536.77784678126
38.500,1.500,2757.31396831251
38.500,-1.500,2258.51384090625
38.500,10.500,2773.44620568751
38.500,-10.500,1976.51126832813
38.500,11.250,2790.64030400001
38.500,-11.250,2000.80927340626
38.500,12.000,2804.11506589063
38.500,12.750,2746.85865356251
38.500,13.500,2713.67389481251
38.500,14.250,2639.84673695313
38.500,15.000,2564.60602900001
38.500,15.750,2509.10646901563
38.500,16.500,2591.57864492188
38.500,17.250,2734.64730348438
38.500,18.000,2799.93269923438
38.500,18.750,2833.48572953126
38.500,19.500,2812.99410285938
38.500,2.250,2765.56321373438
38.500,-2.250,2121.00848154688
38.500,20.250,2654.65530528125
38.500,21.000,2442.22650965626
38.500,21.750,2206.65670953125
38.500,22.500,2157.13210814063
38.500,23.250,2474.49922415626
38.500,24.000,2613.11973996875
38.500,24.750,2653.15105400001
38.500,25.500,2650.18653925001
38.500,26.250,2672.47902723438
38.500,27.000,2660.65867789063
38.500,27.750,2598.32620600001
38.500,28.500,2275.19359795313
38.500,29.250,2027.29904356251
38.500,3.000,2759.79950960938
38.500,-3.000,2253.69378237501
38.500,3.750,2764.74269678126
38.500,-3.750,2450.87172735938
38.500,30.000,1721.8322480625
38.500,30.750,1636.73452654688
38.500,31.500,1677.50783959375
38.500,32.250,1898.32238434375
38.500,33.000,2125.12202192188
38.500,33.750,2005.56840548438
38.500,34.500,1670.12463134375
38.500,35.250,1430.59362098437
38.500,36.000,1428.68215473438
38.500,36.750,1375.1424220625
38.500,37.500,1586.36669332813
38.500,38.250,1974.095437125
38.500,39.000,2254.10154129688
38.500,39.750,2421.25685139062
38.500,4.500,2772.87047065626
38.500,-4.500,2620.36036529688
38.500,40.500,2339.6711969375
38.500,41.250,2161.595894
38.500,42.000,1960.278717125
38.500,42.750,1440.47430323438
38.500,43.500,1098.90616414063
38.500,44.250,1081.12531414063
38.500,45.000,1630.0519504375
38.500,45.750,1743.0068505625
38.500,46.500,1485.69705725
38.500,47.250,1512.7252031875
38.500,48.000,1595.06182935938
38.500,48.750,1965.11932403126
38.500,49.500,2632.7202886875
38.500,5.250,2771.75884915626
38.500,-5.250,2641.32132539063
38.500,50.250,2844.57023314063
38.500,51.000,2847.65627184375
38.500,6.000,2785.19926618751
38.500,-6.000,2552.7250144375
38.500,6.750,2786.33336639063
38.500,-6.750,2468.01566390625
38.500,7.500,2761.21966934376
38.500,-7.500,2438.07746142188
38.500,8.250,2727.54611634376
38.500,-8.250,2372.5027628125
38.500,9.000,2700.34076275001
38.500,-9.000,2131.8398780625
38.500,9.750,2709.62277850001
38.500,-9.750,2014.18821328126
47.000,111.250,0.118364859380264
50.750,119.500,0.576901000005222
52.250,126.250,2.70064075000528
47.000,120.250,3.98103525000522
50.750,130.000,5.06443340625528
28.250,100.000,5.24388175000507
47.750,142.750,5.25925525000508
51.500,139.000,7.08417900000489
52.250,142.750,9.26374500000497
47.000,139.000,10.3845305468803
52.250,141.250,14.554884250005
47.750,136.750,14.8454067500047
48.500,103.750,16.320187250005
50.000,125.500,16.7453028750052
53.000,141.250,16.946973750005
52.250,139.000,17.4130327500052
46.250,118.750,17.9079837500053
47.750,103.000,18.7639115000047
51.500,129.250,18.8212605937553
48.500,120.250,19.107293500005
53.000,103.000,20.2779525000055
47.000,112.000,22.3132491718801
51.500,115.000,22.3416732500054
47.750,140.500,23.2948928437554
